window_days,model,placement_id,channel_id,campaign_id,publication_time,cost_rub,data_origin,attributed_revenue_rub,attributed_orders
30,time_decay,p_own_1827,own_tg_main,cmp_2026-08_start_sale,2026-08-02 11:51:49,0.0,real_post/synthetic_cost,214778.14826739105,23.41208533974356
30,time_decay,p_own_1833,own_tg_main,cmp_2026-08_start_sale,2026-08-07 17:22:16,0.0,real_post/synthetic_cost,196681.5715811893,24.547572156470892
30,time_decay,p_own_1836,own_tg_main,cmp_2026-08_start_sale,2026-08-09 13:32:11,0.0,real_post/synthetic_cost,155776.99972652856,19.32814347857819
30,time_decay,p_own_1837,own_tg_main,cmp_2026-08_start_sale,2026-08-09 18:35:40,0.0,real_post/synthetic_cost,109771.61963235257,14.5527405898315
30,time_decay,p_own_1838,own_tg_main,cmp_2026-08_start_sale,2026-08-10 16:26:59,0.0,real_post/synthetic_cost,141983.8926854592,14.68266518124368
30,time_decay,p_own_1840,own_tg_main,cmp_2026-08_start_sale,2026-08-10 20:33:06,0.0,real_post/synthetic_cost,96341.04561442083,11.187495321361816
30,time_decay,p_own_1843,own_tg_main,cmp_2026-08_start_sale,2026-08-11 18:50:13,0.0,real_post/synthetic_cost,95901.4421931858,10.63650519415167
30,time_decay,p_own_1852,own_tg_main,cmp_2026-08_pro_launch,2026-08-16 19:39:39,0.0,real_post/synthetic_cost,147694.8552951174,15.929759689092537
30,time_decay,p_own_1859,own_tg_main,cmp_2026-08_pro_launch,2026-08-22 13:19:48,0.0,real_post/synthetic_cost,257945.44342478854,26.900601734865873
30,time_decay,p_own_1860,own_tg_main,cmp_2026-08_pro_launch,2026-08-23 11:51:41,0.0,real_post/synthetic_cost,95482.82869493854,10.052146295150436
30,time_decay,p_own_1863,own_tg_main,cmp_2026-08_pro_launch,2026-08-23 19:20:03,0.0,real_post/synthetic_cost,178052.72892094345,16.128900352818835
30,time_decay,p_own_1870,own_tg_main,cmp_2026-09_tbank_season,2026-08-28 19:05:59,0.0,real_post/synthetic_cost,165111.76246643957,16.12736510191064
30,time_decay,p_own_1872,own_tg_main,cmp_2026-09_tbank_season,2026-08-29 21:58:58,0.0,real_post/synthetic_cost,213147.13694233014,21.184550743348467
30,time_decay,p_own_1874,own_tg_main,cmp_2026-09_tbank_season,2026-08-30 16:26:37,0.0,real_post/synthetic_cost,165926.4137633594,15.674401393793087
30,time_decay,p_own_1875,own_tg_main,cmp_2026-09_tbank_season,2026-08-31 17:11:02,0.0,real_post/synthetic_cost,177402.2785111463,18.41719797243789
30,time_decay,p_own_1876,own_tg_main,cmp_2026-09_tbank_season,2026-09-01 20:40:56,0.0,real_post/synthetic_cost,139753.34078677645,14.490716451009705
30,time_decay,p_own_1877,own_tg_main,cmp_2026-09_tbank_season,2026-09-02 19:06:05,0.0,real_post/synthetic_cost,205408.3479327349,17.67344150455347
30,time_decay,p_own_1878,own_tg_main,cmp_2026-09_tbank_season,2026-09-03 19:06:06,0.0,real_post/synthetic_cost,119719.4927853274,12.068690291859383
30,time_decay,p_own_1880,own_tg_main,cmp_2026-09_tbank_season,2026-09-06 12:06:06,0.0,real_post/synthetic_cost,32917.10390541093,4.202049533750897
30,time_decay,p_own_1881,own_tg_main,cmp_2026-09_tbank_season,2026-09-06 15:06:08,0.0,real_post/synthetic_cost,39868.47521848781,4.278734773520109
30,time_decay,p_own_1882,own_tg_main,cmp_2026-09_tbank_season,2026-09-06 18:04:47,0.0,real_post/synthetic_cost,43535.71238737362,4.14573596022997
30,time_decay,p_own_1883,own_tg_main,cmp_2026-09_tbank_season,2026-09-06 20:44:11,0.0,real_post/synthetic_cost,18909.61147961908,2.131286319183139
30,time_decay,p_own_1887,own_tg_main,cmp_2026-09_tbank_season,2026-09-07 13:47:40,0.0,real_post/synthetic_cost,23504.60145120981,1.7349029606017725
30,time_decay,p_own_1892,own_tg_main,cmp_2026-09_tbank_season,2026-09-07 17:05:21,0.0,real_post/synthetic_cost,23900.0,2.0
30,time_decay,p_own_1895,own_tg_main,cmp_2026-09_tbank_season,2026-09-08 18:27:01,0.0,real_post/synthetic_cost,2453.8621788127575,0.35180819767924837
