student_id,amount,course,timestamp,item_id,order_id,family,line,list_price,discount_pct,flag_low_amount,flag_high_amount,flag_same_course_twice
300,6950.0,Data Science,2026-09-06 17:58:00,734,580,Data,Другое,6950.0,0.0,False,False,False
251,9950.0,Мат анализ,2026-09-06 18:05:45,735,581,Математика,Другое,9950.0,0.0,False,False,False
347,7475.0,Аналитика про,2026-09-06 18:35:08,736,582,Аналитика,ПРО,8950.0,0.165,False,False,False
359,7475.0,Аналитика старт,2026-09-06 18:40:33,737,583,Аналитика,СТАРТ,8950.0,0.165,False,False,False
399,8950.0,ML про,2026-09-06 19:02:33,738,584,ML,ПРО,8950.0,0.0,False,False,False
530,8950.0,Аналитика про,2026-09-06 19:09:38,739,585,Аналитика,ПРО,8950.0,0.0,False,False,False
396,9950.0,Мат анализ,2026-09-06 19:15:37,740,586,Математика,Другое,9950.0,0.0,False,False,False
604,8950.0,Аналитика старт,2026-09-06 19:17:57,741,587,Аналитика,СТАРТ,8950.0,0.0,False,False,False
593,9950.0,Мат анализ,2026-09-06 19:53:15,742,588,Математика,Другое,9950.0,0.0,False,False,False
454,8950.0,ML про,2026-09-07 04:33:26,743,589,ML,ПРО,8950.0,0.0,False,False,False
63,8950.0,Алгоритмы про,2026-09-07 05:24:57,744,590,Алгоритмы,ПРО,8950.0,0.0,False,False,False
228,8950.0,AI агенты,2026-09-07 07:42:35,745,591,AI агенты,ПРО,8950.0,0.0,False,False,False
13,8950.0,AI агенты,2026-09-07 07:54:24,746,592,AI агенты,ПРО,8950.0,0.0,False,False,False
465,4225.0,Алгоритмы,2026-09-07 08:21:23,747,593,Алгоритмы,Другое,8950.0,0.528,False,False,False
125,8950.0,ML про,2026-09-07 08:46:37,748,594,ML,ПРО,8950.0,0.0,False,False,False
491,8950.0,Аналитика про,2026-09-07 09:04:54,749,595,Аналитика,ПРО,8950.0,0.0,False,False,False
100,8950.0,Backend старт,2026-09-07 09:30:42,750,596,Backend,СТАРТ,8950.0,0.0,False,False,False
110,8950.0,AI агенты,2026-09-07 10:27:06,751,597,AI агенты,ПРО,8950.0,0.0,False,False,False
119,8950.0,Алгоритмы про,2026-09-07 11:34:36,752,598,Алгоритмы,ПРО,8950.0,0.0,False,False,False
102,6475.0,AI агенты,2026-09-07 12:59:48,753,599,AI агенты,ПРО,8950.0,0.277,False,False,False
102,6475.0,ML про,2026-09-07 12:59:48,754,599,ML,ПРО,8950.0,0.277,False,False,False
204,8950.0,ML про,2026-09-07 13:39:13,755,600,ML,ПРО,8950.0,0.0,False,False,False
214,8950.0,AI агенты,2026-09-07 14:02:50,756,601,AI агенты,ПРО,8950.0,0.0,False,False,False
254,7475.0,Алгоритмы про,2026-09-07 14:53:39,757,602,Алгоритмы,ПРО,8950.0,0.165,False,False,False
254,7475.0,Алгоритмы старт,2026-09-07 14:53:39,758,602,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
246,9950.0,Мат анализ,2026-09-07 16:45:55,759,603,Математика,Другое,9950.0,0.0,False,False,False
509,18900.0,Теория вероятностей,2026-09-07 16:51:31,760,604,Математика,Другое,9950.0,-0.899,False,True,False
72,6975.0,AI агенты,2026-09-07 19:19:58,761,605,AI агенты,ПРО,8950.0,0.221,False,False,False
72,6975.0,ML про,2026-09-07 19:19:58,762,605,ML,ПРО,8950.0,0.221,False,False,False
78,6950.0,Data Science,2026-09-08 05:10:30,763,606,Data,Другое,6950.0,0.0,False,False,False
548,6975.0,AI агенты,2026-09-08 12:45:32,764,607,AI агенты,ПРО,8950.0,0.221,False,False,False
548,6975.0,ML про,2026-09-08 12:45:32,765,607,ML,ПРО,8950.0,0.221,False,False,False
429,9950.0,Мат анализ,2026-09-08 13:04:06,766,608,Математика,Другое,9950.0,0.0,False,False,False
499,8950.0,Аналитика про,2026-09-08 13:24:34,767,609,Аналитика,ПРО,8950.0,0.0,False,False,False
68,7500.0,Алгоритмы про,2026-09-08 17:53:12,768,610,Алгоритмы,ПРО,8950.0,0.162,False,False,False
68,7500.0,Алгоритмы старт,2026-09-08 17:53:12,769,610,Алгоритмы,СТАРТ,8950.0,0.162,False,False,False
456,9950.0,Мат анализ,2026-09-08 17:57:42,770,611,Математика,Другое,9950.0,0.0,False,False,False
190,9950.0,Мат анализ,2026-09-09 02:52:43,771,612,Математика,Другое,9950.0,0.0,False,False,False
80,6975.0,ML про,2026-09-09 04:53:08,772,613,ML,ПРО,8950.0,0.221,False,False,False
108,6975.0,AI агенты,2026-09-09 04:53:08,773,614,AI агенты,ПРО,8950.0,0.221,False,False,False
358,8450.0,Аналитика про,2026-09-09 06:30:33,774,615,Аналитика,ПРО,8950.0,0.056,False,False,False
224,8450.0,Аналитика про,2026-09-09 08:55:28,775,616,Аналитика,ПРО,8950.0,0.056,False,False,False
438,8950.0,Аналитика про,2026-09-09 13:24:37,776,617,Аналитика,ПРО,8950.0,0.0,False,False,False
283,7475.0,AI агенты,2026-09-09 13:34:09,777,618,AI агенты,ПРО,8950.0,0.165,False,False,False
283,7475.0,ML про,2026-09-09 13:34:09,778,618,ML,ПРО,8950.0,0.165,False,False,False
381,8950.0,Аналитика старт,2026-09-09 14:46:43,779,619,Аналитика,СТАРТ,8950.0,0.0,False,False,False
212,7475.0,Алгоритмы про,2026-09-09 15:03:44,780,620,Алгоритмы,ПРО,8950.0,0.165,False,False,False
212,7475.0,Алгоритмы старт,2026-09-09 15:03:44,781,620,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
567,7475.0,AI агенты,2026-09-09 15:06:26,782,621,AI агенты,ПРО,8950.0,0.165,False,False,False
567,7475.0,Алгоритмы про,2026-09-09 15:06:26,783,621,Алгоритмы,ПРО,8950.0,0.165,False,False,False
337,7475.0,Алгоритмы про,2026-09-09 15:41:19,784,622,Алгоритмы,ПРО,8950.0,0.165,False,False,False
349,7475.0,Алгоритмы старт,2026-09-09 16:10:16,785,623,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
123,6450.0,Data Science,2026-09-09 16:23:01,786,624,Data,Другое,6950.0,0.072,False,False,False
444,7475.0,Алгоритмы про,2026-09-09 16:46:07,787,625,Алгоритмы,ПРО,8950.0,0.165,False,False,False
444,7475.0,Алгоритмы старт,2026-09-09 16:46:07,788,625,Алгоритмы,СТАРТ,8950.0,0.165,False,False,False
36,8950.0,Алгоритмы,2026-09-09 19:26:20,789,626,Алгоритмы,Другое,8950.0,0.0,False,False,False
36,8950.0,Дискретка,2026-09-09 19:26:20,790,626,Математика,Другое,8950.0,0.0,False,False,False
36,8950.0,Линейная алгебра,2026-09-09 19:26:20,791,626,Математика,Другое,9950.0,0.101,False,False,False
36,8950.0,Мат анализ,2026-09-09 19:26:20,792,626,Математика,Другое,9950.0,0.101,False,False,False
36,8950.0,Теория вероятностей,2026-09-09 19:26:20,793,626,Математика,Другое,9950.0,0.101,False,False,False
407,8950.0,Линейная алгебра,2026-09-09 23:11:20,794,627,Математика,Другое,9950.0,0.101,False,False,False
196,9950.0,Линейная алгебра,2026-09-10 06:09:12,795,628,Математика,Другое,9950.0,0.0,False,False,False
